Date,Close,Returns,1to1,Running Total(1),1to2,Running Total(2),1to4,Running Total(4),1to8,Running Total(8),1to16,Running Total(16),1to32,Running Total(32)
5/21/75,89.06,-0.011213501,-0.01153935,0.205272715,-0.011501334,-0.036510788,-0.011336226,0.219405952,-0.011369902,0.167208966,-0.011221537,0.10385722,-0.010879818,-0.042056854
5/20/75,90.07,-0.005081189,-0.005407038,0.199865677,-0.005369022,-0.04187981,-0.005203914,0.214202038,-0.005237589,0.161971376,-0.005089225,0.098767995,-0.004747506,-0.04680436
5/19/75,90.53,0.001105828,0.000779978,0.200645656,0.000817995,-0.041061815,0.000983102,0.21518514,0.000949427,0.162920803,0.001097792,0.099865787,0.001439511,-0.045364849
5/16/75,90.43,-0.010720928,-0.011046777,0.189598879,-0.011008761,-0.052070576,-0.010843653,0.204341487,-0.010877329,0.152043475,-0.010728964,0.089136823,-0.010387245,-0.055752094
5/15/75,91.41,-0.009320473,-0.009646322,0.179952557,-0.009608306,-0.061678881,-0.009443198,0.194898289,-0.009476873,0.142566601,-0.009328509,0.079808314,-0.00898679,-0.064738883
5/14/75,92.27,0.007534396,0.007208547,0.187161104,0.007246563,-0.054432318,0.007411671,0.202309959,0.007377995,0.149944596,0.00752636,0.087334674,0.007868079,-0.056870804
5/13/75,91.58,0.01070522,0.010379371,0.197540475,0.010417387,-0.044014931,0.010582495,0.212892454,0.010548819,0.160493416,0.010697184,0.098031858,0.011038903,-0.045831901
5/12/75,90.61,0.000883685,0.000557836,0.19809831,0.000595852,-0.043419079,0.00076096,0.213653414,0.000727284,0.1612207,0.000875649,0.098907507,0.001217368,-0.044614533
5/9/75,90.53,0.010830728,0.010504879,0.208603189,0.010542895,-0.032876184,0.010708003,0.224361416,0.010674327,0.171895027,0.010822692,0.109730199,0.011164411,-0.033450122
5/8/75,89.56,0.005388415,0.005062566,0.213665755,0.005100582,-0.027775602,0.005265689,0.229627106,0.005232014,0.177127041,0.005380379,0.115110577,0.005722098,-0.027728024
5/7/75,89.08,0.004963899,0.00463805,0.218303804,0.004676066,-0.023099536,0.004841173,0.234468279,0.004807498,0.181934539,0.004955863,0.12006644,0.005297582,-0.022430442
5/6/75,88.64,-0.01598579,-0.01631164,0.201992164,-0.016273623,-0.03937316,-0.016108516,0.218359763,-0.016142191,0.165792347,-0.015993827,0.104072614,-0.015652107,-0.03808255
5/5/75,90.08,0.009639094,0.009313245,0.21130541,0.009351261,-0.030021898,0.009516369,0.227876132,0.009482693,0.175275041,0.009631058,0.113703672,0.009972777,-0.028109773
5/2/75,89.22,0.012712826,0.012386977,0.223692387,0.012424993,-0.017596905,0.012590101,0.240466233,0.012556425,0.187831466,0.01270479,0.126408462,0.013046509,-0.015063263
5/1/75,88.1,0.009163803,0.008837954,0.23253034,0.00887597,-0.008720935,0.009041078,0.249507311,0.009007402,0.196838868,0.009155767,0.135564229,0.009497486,-0.005565777
4/30/75,87.3,0.019383466,0.019057616,0.251587957,0.019095633,0.010374698,0.01926074,0.268768051,0.019227065,0.216065933,0.019375429,0.154939658,0.019717149,0.014151371
4/29/75,85.64,-0.006842166,-0.007168016,0.244419941,-0.007129999,0.003244698,-0.006964892,0.261803159,-0.006998567,0.209067366,-0.006850202,0.148089456,-0.006508483,0.007642888
4/28/75,86.23,-0.004502424,-0.004828274,0.239591667,-0.004790257,-0.001545559,-0.00462515,0.257178009,-0.004658825,0.204408541,-0.004510461,0.143578995,-0.004168741,0.003474147
4/25/75,86.62,0.006741051,0.006415201,0.246006869,0.006453218,0.004907658,0.006618325,0.263796334,0.00658465,0.21099319,0.006733014,0.15031201,0.007074734,0.01054888
4/24/75,86.04,-0.000928936,-0.001254786,0.244752083,-0.001216769,0.003690889,-0.001051662,0.262744673,-0.001085337,0.209907853,-0.000936973,0.149375037,-0.000595253,0.009953627
4/23/75,86.12,-0.011137903,-0.011463753,0.23328833,-0.011425736,-0.007734847,-0.011260629,0.251484044,-0.011294304,0.198613549,-0.011145939,0.138229098,-0.01080422,-0.000850594
4/22/75,87.09,-0.001604952,-0.001930802,0.231357529,-0.001892785,-0.009627633,-0.001727678,0.249756366,-0.001761353,0.196852195,-0.001612989,0.136616109,-0.001271269,-0.002121863
4/21/75,87.23,0.010776362,0.010450512,0.241808041,0.010488529,0.000860896,0.010653636,0.260410002,0.010619961,0.207472156,0.010768325,0.147384434,0.011110044,0.008988181
4/18/75,86.3,-0.010888252,-0.011214101,0.23059394,-0.011176085,-0.010315189,-0.011010978,0.249399025,-0.011044653,0.196427503,-0.010896288,0.136488146,-0.010554569,-0.001566388
4/17/75,87.25,0.007505774,0.007179924,0.237773864,0.007217941,-0.003097249,0.007383048,0.256782073,0.007349373,0.203776876,0.007497737,0.143985884,0.007839457,0.006273069
4/16/75,86.6,0.003476246,0.003150396,0.24092426,0.003188413,0.0000912,0.00335352,0.260135593,0.003319845,0.20709672,0.003468209,0.147454093,0.003809929,0.010082998
4/15/75,86.3,0.00817757,0.007851721,0.248775981,0.007889737,0.007980901,0.008054845,0.268190438,0.008021169,0.21511789,0.008169534,0.155623627,0.008511253,0.018594251
4/14/75,85.6,0.016868615,0.016542766,0.265318747,0.016580782,0.024561683,0.016745889,0.284936327,0.016712214,0.231830104,0.016860579,0.172484206,0.017202298,0.035796548
4/11/75,84.18,0.004894354,0.004568504,0.269887251,0.004606521,0.029168203,0.004771628,0.289707955,0.004737953,0.236568056,0.004886317,0.177370523,0.005228037,0.041024585
4/10/75,83.77,0.011226461,0.010900611,0.280787862,0.010938628,0.040106831,0.011103735,0.30081169,0.01107006,0.247638116,0.011218424,0.188588948,0.011560144,0.052584729
4/9/75,82.84,0.022842326,0.022516477,0.303304339,0.022554493,0.062661324,0.022719601,0.323531291,0.022685925,0.270324041,0.02283429,0.211423238,0.023176009,0.075760738
4/8/75,80.99,0.007965152,0.007639303,0.310943642,0.007677319,0.070338644,0.007842427,0.331373718,0.007808752,0.278132793,0.007957116,0.219380354,0.008298835,0.084059573
4/7/75,80.35,-0.006552918,-0.006878767,0.304064875,-0.006840751,0.063497893,-0.006675643,0.324698075,-0.006709319,0.271423474,-0.006560954,0.2128194,-0.006219235,0.077840338
4/4/75,80.88,-0.007729113,-0.008054962,0.296009913,-0.008016946,0.055480947,-0.007851838,0.316846236,-0.007885514,0.26353796,-0.007737149,0.205082251,-0.00739543,0.070444908
4/3/75,81.51,-0.011160985,-0.011486834,0.284523079,-0.011448818,0.044032129,-0.011283711,0.305562526,-0.011317386,0.252220574,-0.011169021,0.193913229,-0.010827302,0.059617606
4/2/75,82.43,-0.002541142,-0.002866992,0.281656087,-0.002828975,0.041203153,-0.002663868,0.302898658,-0.002697543,0.249523031,-0.002549178,0.191364051,-0.002207459,0.057410147
4/1/75,82.64,-0.008637236,-0.008963085,0.272693002,-0.008925069,0.032278084,-0.008759962,0.294138697,-0.008793637,0.240729394,-0.008645272,0.182718779,-0.008303553,0.049106594
3/31/75,83.36,-0.005843769,-0.006169618,0.266523384,-0.006131602,0.026146483,-0.005966494,0.288172202,-0.00600017,0.234729224,-0.005851805,0.176866974,-0.005510086,0.043596508
3/27/75,83.85,0.00311042,0.002784571,0.269307954,0.002822587,0.028969069,0.002987694,0.291159897,0.002954019,0.237683243,0.003102384,0.179969358,0.003444103,0.047040611
3/26/75,83.59,0.018644894,0.018319045,0.287626999,0.018357061,0.04732613,0.018522169,0.309682065,0.018488493,0.256171736,0.018636858,0.198606215,0.018978577,0.066019188
3/25/75,82.06,0.007860477,0.007534627,0.295161626,0.007572644,0.054898774,0.007737751,0.317419817,0.007704076,0.263875812,0.00785244,0.206458656,0.00819416,0.074213347
3/24/75,81.42,-0.023623936,-0.023949785,0.271211841,-0.023911769,0.030987005,-0.023746661,0.293673155,-0.023780337,0.240095475,-0.023631972,0.182826684,-0.023290253,0.050923095
3/21/75,83.39,-0.002631264,-0.002957113,0.268254728,-0.002919097,0.028067908,-0.00275399,0.290919166,-0.002787665,0.23730781,-0.0026393,0.180187383,-0.002297581,0.048625513
3/20/75,83.61,-0.008655442,-0.008981292,0.259273436,-0.008943275,0.019124633,-0.008778168,0.282140998,-0.008811843,0.228495967,-0.008663478,0.171523905,-0.008321759,0.040303754
3/19/75,84.34,-0.009279925,-0.009605774,0.249667662,-0.009567758,0.009556875,-0.00940265,0.272738348,-0.009436326,0.219059641,-0.009287961,0.162235944,-0.008946242,0.031357512
3/18/75,85.13,-0.010231368,-0.010557218,0.239110444,-0.010519201,-0.000962327,-0.010354094,0.262384254,-0.010387769,0.208671872,-0.010239405,0.151996539,-0.009897685,0.021459827
3/17/75,86.01,0.014747522,0.014421673,0.253532117,0.014459689,0.013497363,0.014624797,0.277009051,0.014591121,0.223262993,0.014739486,0.166736026,0.015081205,0.036541032
3/14/75,84.76,0.012180559,0.01185471,0.265386827,0.011892726,0.025390089,0.012057833,0.289066884,0.012024158,0.235287151,0.012172523,0.178908548,0.012514242,0.049055274
3/13/75,83.74,0.001794473,0.001468624,0.266855451,0.00150664,0.026896729,0.001671748,0.290738632,0.001638072,0.236925223,0.001786437,0.180694985,0.002128156,0.05118343
3/12/75,83.59,-0.009127549,-0.009453398,0.257402053,-0.009415382,0.017481347,-0.009250274,0.281488358,-0.00928395,0.227641274,-0.009135585,0.1715594,-0.008793866,0.042389564
3/11/75,84.36,-0.006945262,-0.007271111,0.250130942,-0.007233095,0.010248252,-0.007067987,0.27442037,-0.007101663,0.220539611,-0.006953298,0.164606102,-0.006611579,0.035777985
3/10/75,84.95,0.007710558,0.007384708,0.25751565,0.007422725,0.017670977,0.007587832,0.282008203,0.007554157,0.228093768,0.007702521,0.172308624,0.00804424,0.043822226
3/7/75,84.3,0.007288804,0.006962955,0.264478604,0.007000971,0.024671947,0.007166078,0.289174281,0.007132403,0.235226171,0.007280768,0.179589391,0.007622487,0.051444713
3/6/75,83.69,-0.00250298,-0.002828829,0.261649775,-0.002790813,0.021881135,-0.002625705,0.286548576,-0.002659381,0.23256679,-0.002511016,0.177078375,-0.002169297,0.049275416
3/5/75,83.9,0.004068933,0.003743083,0.265392859,0.003781099,0.025662234,0.003946207,0.290494783,0.003912532,0.236479322,0.004060896,0.181139272,0.004402615,0.053678031
3/4/75,83.56,0.006383235,0.006057386,0.271450244,0.006095402,0.031757636,0.00626051,0.296755292,0.006226834,0.242706156,0.006375199,0.187514471,0.006716918,0.060394949
3/3/75,83.03,0.017649222,0.017323372,0.288773617,0.017361389,0.049119025,0.017526496,0.314281789,0.017492821,0.260198976,0.017641186,0.205155656,0.017982905,0.078377854
2/28/75,81.59,0.010152284,0.009826435,0.298600052,0.009864451,0.058983476,0.010029559,0.324311347,0.009995883,0.27019486,0.010144248,0.215299904,0.010485967,0.088863821
2/27/75,80.77,0.004976981,0.004651132,0.303251184,0.004689148,0.063672624,0.004854256,0.329165604,0.004820581,0.27501544,0.004968945,0.22026885,0.005310664,0.094174486
2/26/75,80.37,0.010562052,0.010236203,0.313487387,0.010274219,0.073946844,0.010439327,0.33960493,0.010405651,0.285421091,0.010554016,0.230822865,0.010895735,0.105070221
2/25/75,79.53,-0.023452849,-0.023778698,0.289708689,-0.023740682,0.050206162,-0.023575574,0.316029356,-0.02360925,0.261811842,-0.023460885,0.20736198,-0.023119166,0.081951055
2/24/75,81.44,-0.014282256,-0.014608105,0.275100583,-0.014570089,0.035636073,-0.014404982,0.301624374,-0.014438657,0.247373185,-0.014290292,0.193071688,-0.013948573,0.068002482
2/21/75,82.62,0.004987228,0.004661379,0.279761962,0.004699395,0.040335467,0.004864502,0.306488877,0.004830827,0.252204012,0.004979192,0.19805088,0.005320911,0.073323393
2/20/75,82.21,0.009454813,0.009128964,0.288890926,0.00916698,0.049502448,0.009332088,0.315820965,0.009298412,0.261502424,0.009446777,0.207497657,0.009788496,0.083111889
2/19/75,81.44,0.006301742,0.005975893,0.294866819,0.006013909,0.055516357,0.006179017,0.321999981,0.006145341,0.267647765,0.006293706,0.213791363,0.006635425,0.089747314
2/18/75,80.93,-0.006993865,-0.007319714,0.287547104,-0.007281698,0.048234659,-0.00711659,0.314883391,-0.007150266,0.2604975,-0.007001901,0.206789462,-0.006660182,0.083087132
2/14/75,81.5,0.006048636,0.005722787,0.293269891,0.005760803,0.053995462,0.005925911,0.320809302,0.005892235,0.266389735,0.0060406,0.212830062,0.006382319,0.089469451
2/13/75,81.01,0.013638639,0.013312789,0.30658268,0.013350806,0.067346268,0.013515913,0.334325215,0.013482238,0.279871972,0.013630602,0.226460664,0.013972322,0.103441773
2/12/75,79.92,0.017052685,0.016726836,0.323309516,0.016764852,0.08411112,0.01692996,0.351255174,0.016896284,0.296768257,0.017044649,0.243505313,0.017386368,0.120828141
2/11/75,78.58,0.002807555,0.002481706,0.325791222,0.002519722,0.086630842,0.002684829,0.353940004,0.002651154,0.29941941,0.002799519,0.246304832,0.003141238,0.123969379
2/10/75,78.36,-0.003433804,-0.003759653,0.322031569,-0.003721637,0.082909205,-0.003556529,0.350383475,-0.003590205,0.295829206,-0.00344184,0.242862992,-0.003100121,0.120869258
2/7/75,78.63,0.000891039,0.000565189,0.322596758,0.000603206,0.08351241,0.000768313,0.351151788,0.000734638,0.296563843,0.000883003,0.243745994,0.001224722,0.122093979
2/6/75,78.56,-0.004939835,-0.005265685,0.317331073,-0.005227668,0.078284742,-0.005062561,0.346089227,-0.005096236,0.291467607,-0.004947872,0.238798123,-0.004606152,0.117487827
2/5/75,78.95,0.017265816,0.016939967,0.33427104,0.016977983,0.095262725,0.017143091,0.363232318,0.017109415,0.308577023,0.01725778,0.256055903,0.017599499,0.135087326
2/4/75,77.61,-0.002698535,-0.003024384,0.331246656,-0.002986368,0.092276357,-0.002821261,0.360411057,-0.002854936,0.305722087,-0.002706571,0.253349332,-0.002364852,0.132722474
2/3/75,77.82,0.010911925,0.010586076,0.341832732,0.010624092,0.102900449,0.0107892,0.371200257,0.010755524,0.316477611,0.010903889,0.264253221,0.011245608,0.143968082
1/31/75,76.98,0.010103661,0.009777812,0.351610544,0.009815828,0.112716277,0.009980935,0.381181192,0.00994726,0.326424871,0.010095625,0.274348845,0.010437344,0.154405426
1/30/75,76.21,-0.013590474,-0.013916323,0.337694221,-0.013878307,0.09883797,-0.013713199,0.367467993,-0.013746875,0.312677996,-0.01359851,0.260750335,-0.013256791,0.141148635
1/29/75,77.26,0.016177825,0.015851975,0.353546196,0.015889992,0.114727962,0.016055099,0.383523092,0.016021424,0.32869942,0.016169788,0.276920124,0.016511508,0.157660143
1/28/75,76.03,0.0087568,0.00843095,0.361977146,0.008468967,0.123196929,0.008634074,0.392157167,0.008600399,0.337299819,0.008748764,0.285668887,0.009090483,0.166750626
1/27/75,75.37,0.032748698,0.032422849,0.394399995,0.032460865,0.155657794,0.032625973,0.42478314,0.032592297,0.369892116,0.032740662,0.31840955,0.033082381,0.199833007
1/24/75,72.98,0.012626613,0.012300764,0.406700759,0.01233878,0.167996574,0.012503888,0.437287027,0.012470212,0.382362328,0.012618577,0.331028126,0.012960296,0.212793303
1/23/75,72.07,0.004599944,0.004274095,0.410974854,0.004312111,0.172308685,0.004477219,0.441764246,0.004443543,0.386805871,0.004591908,0.335620034,0.004933627,0.21772693
1/22/75,71.74,0.014710042,0.014384193,0.425359047,0.014422209,0.186730895,0.014587317,0.456351563,0.014553642,0.401359513,0.014702006,0.350322041,0.015043725,0.232770656
1/21/75,70.7,-0.005346089,-0.005671938,0.419687109,-0.005633922,0.181096973,-0.005468814,0.450882749,-0.00550249,0.395857023,-0.005354125,0.344967916,-0.005012406,0.22775825
1/20/75,71.08,0.001691094,0.001365244,0.421052353,0.001403261,0.182500233,0.001568368,0.452451117,0.001534693,0.397391716,0.001683057,0.346650973,0.002024777,0.229783026
1/17/75,70.96,-0.015128383,-0.015454232,0.405598121,-0.015416216,0.167084017,-0.015251109,0.437200008,-0.015284784,0.382106932,-0.015136419,0.331514554,-0.0147947,0.214988326
1/16/75,72.05,-0.001247574,-0.001573423,0.404024697,-0.001535407,0.16554861,-0.0013703,0.435829709,-0.001403975,0.380702957,-0.00125561,0.330258943,-0.000913891,0.214074435
1/15/75,72.14,0.006417411,0.006091561,0.410116259,0.006129578,0.171678188,0.006294685,0.442124394,0.00626101,0.386963966,0.006409375,0.336668318,0.006751094,0.220825528
1/14/75,71.68,-0.008712488,-0.009038337,0.401077922,-0.009000321,0.162677867,-0.008835213,0.433289181,-0.008868889,0.378095078,-0.008720524,0.327947794,-0.008378805,0.212446724
1/13/75,72.31,-0.004131662,-0.004457512,0.39662041,-0.004419495,0.158258371,-0.004254388,0.429034793,-0.004288063,0.373807014,-0.004139698,0.323808095,-0.003797979,0.208648744
1/10/75,72.61,0.020233244,0.019907395,0.416527805,0.019945411,0.178203783,0.020110519,0.449145312,0.020076843,0.393883858,0.020225208,0.344033304,0.020566927,0.229215672
1/9/75,71.17,0.016133638,0.015807789,0.432335594,0.015845805,0.194049588,0.016010912,0.465156224,0.015977237,0.409861095,0.016125602,0.360158905,0.016467321,0.245682992
1/8/75,70.04,-0.01379893,-0.014124779,0.418210814,-0.014086763,0.179962825,-0.013921655,0.451234569,-0.013955331,0.395905764,-0.013806966,0.346351939,-0.013465247,0.232217745
1/7/75,71.02,-0.000703532,-0.001029381,0.417181433,-0.000991365,0.17897146,-0.000826257,0.450408312,-0.000859933,0.395045831,-0.000711568,0.345640371,-0.000369849,0.231847897
1/6/75,71.07,0.005091218,0.004765368,0.421946802,0.004803385,0.183774845,0.004968492,0.455376804,0.004934817,0.399980648,0.005083181,0.350723553,0.005424901,0.237272797
1/3/75,70.71,0.006834686,0.006508837,0.428455639,0.006546853,0.190321698,0.006711961,0.462088764,0.006678285,0.406658933,0.00682665,0.357550203,0.007168369,0.244441166
1/2/75,70.23,0.024358226,0.024032377,0.452488016,0.024070393,0.214392091,0.024235501,0.486324265,0.024201825,0.430860759,0.02435019,0.381900393,0.024691909,0.269133076
12/31/74,68.56,0.020845742,0.020519892,0.473007908,0.020557908,0.234949999,0.020723016,0.507047281,0.020689341,0.451550099,0.020837705,0.402738098,0.021179424,0.2903125
12/30/74,67.16,0.000297885,-2.80E-05,0.472979944,0.0000101,0.234960051,0.00017516,0.507222441,0.000141484,0.451691583,0.000289849,0.403027947,0.000631568,0.290944068
12/27/74,67.14,-0.004448399,-0.004774248,0.468205696,-0.004736232,0.23022382,-0.004571124,0.502651317,-0.004604799,0.447086784,-0.004456435,0.398571512,-0.004114716,0.286829353
12/26/74,67.44,0.008373206,0.008047356,0.476253052,0.008085373,0.238309193,0.00825048,0.510901797,0.008216805,0.455303589,0.00836517,0.406936682,0.008706889,0.295536241
12/24/74,66.88,0.013947847,0.013621998,0.48987505,0.013660014,0.251969207,0.013825122,0.524726919,0.013791446,0.469095035,0.013939811,0.420876493,0.01428153,0.309817771
12/23/74,65.96,-0.014198177,-0.014524026,0.475351024,-0.01448601,0.237483197,-0.014320902,0.510406017,-0.014354578,0.454740457,-0.014206213,0.40667028,-0.013864494,0.295953278
12/20/74,66.91,-0.010938655,-0.011264504,0.46408652,-0.011226488,0.226256709,-0.01106138,0.499344637,-0.011095056,0.443645402,-0.010946691,0.395723589,-0.010604972,0.285348306
12/19/74,67.65,-0.003681885,-0.004007734,0.460078785,-0.003969718,0.222286991,-0.003804611,0.495540026,-0.003838286,0.439807116,-0.003689921,0.392033668,-0.003348202,0.282000104
12/18/74,67.9,0.004735129,0.004409279,0.464488065,0.004447296,0.226734287,0.004612403,0.500152429,0.004578728,0.444385843,0.004727093,0.39676076,0.005068812,0.287068915
12/17/74,67.58,0.016852242,0.016526393,0.481014458,0.016564409,0.243298696,0.016729517,0.516881946,0.016695841,0.461081684,0.016844206,0.413604966,0.017185925,0.30425484
12/16/74,66.46,-0.009094975,-0.009420825,0.471593633,-0.009382808,0.233915887,-0.009217701,0.507664245,-0.009251376,0.451830308,-0.009103012,0.404501954,-0.008761292,0.295493548
12/13/74,67.07,-0.005633803,-0.005959652,0.465633981,-0.005921636,0.227994251,-0.005756528,0.501907717,-0.005790204,0.446040104,-0.005641839,0.398860115,-0.00530012,0.290193428
12/12/74,67.45,-0.003251071,-0.003576921,0.46205706,-0.003538904,0.224455347,-0.003373797,0.49853392,-0.003407472,0.442632632,-0.003259108,0.395601008,-0.002917388,0.28727604
12/11/74,67.67,0.005796671,0.005470821,0.467527881,0.005508838,0.229964185,0.005673945,0.504207865,0.00564027,0.448272902,0.005788634,0.401389642,0.006130354,0.293406393
12/10/74,67.28,0.025609756,0.025283907,0.492811788,0.025321923,0.255286108,0.025487031,0.529694896,0.025453355,0.473726257,0.02560172,0.426991362,0.025943439,0.319349832
12/9/74,65.6,0.009075527,0.008749678,0.501561466,0.008787694,0.264073802,0.008952801,0.538647697,0.008919126,0.482645383,0.009067491,0.436058853,0.00940921,0.328759042
12/6/74,65.01,-0.016936338,-0.017262187,0.484299279,-0.017224171,0.246849631,-0.017059063,0.521588634,-0.017092738,0.465552644,-0.016944374,0.419114479,-0.016602655,0.312156388
12/5/74,66.13,-0.018988281,-0.01931413,0.464985149,-0.019276114,0.227573517,-0.019111006,0.502477628,-0.019144682,0.446407963,-0.018996317,0.400118162,-0.018654598,0.29350179
12/4/74,67.41,0.003573024,0.003247174,0.468232323,0.003285191,0.230858708,0.003450298,0.505927926,0.003416623,0.449824586,0.003564987,0.40368315,0.003906707,0.297408496
12/3/74,67.17,-0.013801204,-0.014127053,0.45410527,-0.014089037,0.216769671,-0.013923929,0.492003997,-0.013957605,0.435866981,-0.01380924,0.38987391,-0.013467521,0.283940975
12/2/74,68.11,-0.026582821,-0.026908671,0.4271966,-0.026870654,0.189899017,-0.026705547,0.46529845,-0.026739222,0.409127759,-0.026590857,0.363283052,-0.026249138,0.257691837
11/29/74,69.97,0.000428939,0.00010309,0.427299689,0.000141106,0.190040123,0.000306214,0.465604664,0.000272538,0.409400297,0.000420903,0.363703955,0.000762622,0.258454459
11/27/74,69.94,0.00676551,0.006439661,0.43373935,0.006477677,0.1965178,0.006642785,0.472247449,0.006609109,0.416009406,0.006757474,0.370461429,0.007099193,0.265553653
11/26/74,69.47,0.009298271,0.008972422,0.442711772,0.009010438,0.205528238,0.009175546,0.481422994,0.00914187,0.425151276,0.009290235,0.379751664,0.009631954,0.275185607
11/25/74,68.83,-0.001015965,-0.001341814,0.441369958,-0.001303798,0.20422444,-0.001138691,0.480284304,-0.001172366,0.42397891,-0.001024001,0.378727663,-0.000682282,0.274503324
11/22/74,68.9,0.010560282,0.010234432,0.45160439,0.010272449,0.214496889,0.010437556,0.49072186,0.010403881,0.434382791,0.010552245,0.389279908,0.010893965,0.285397289
11/21/74,68.18,0.004123711,0.003797862,0.455402252,0.003835878,0.218332767,0.004000986,0.494722846,0.00396731,0.438350101,0.004115675,0.393395584,0.004457394,0.289854683
11/20/74,67.9,-0.004398827,-0.004724676,0.450677576,-0.00468666,0.213646107,-0.004521552,0.490201293,-0.004555228,0.433794873,-0.004406863,0.38898872,-0.004065144,0.285789539
11/19/74,68.2,-0.015446802,-0.015772652,0.434904924,-0.015734635,0.197911471,-0.015569528,0.474631766,-0.015603203,0.41819167,-0.015454839,0.373533882,-0.015113119,0.27067642
11/18/74,69.27,-0.036712557,-0.037038407,0.397866518,-0.03700039,0.160911081,-0.036835283,0.437796483,-0.036868958,0.381322712,-0.036720594,0.336813288,-0.036378874,0.234297545
11/15/74,71.91,-0.015740487,-0.016066337,0.381800181,-0.01602832,0.144882761,-0.015863213,0.42193327,-0.015896888,0.365425824,-0.015748523,0.321064765,-0.015406804,0.218890741
11/14/74,73.06,-0.003953647,-0.004279496,0.377520685,-0.00424148,0.140641281,-0.004076372,0.417856898,-0.004110048,0.361315776,-0.003961683,0.317103082,-0.003619964,0.215270777
11/13/74,73.35,-0.004343695,-0.004669544,0.372851141,-0.004631528,0.136009753,-0.00446642,0.413390477,-0.004500096,0.35681568,-0.004351731,0.312751351,-0.004010012,0.211260765
11/12/74,73.67,-0.019693945,-0.020019795,0.352831346,-0.019981778,0.116027975,-0.019816671,0.393573806,-0.019850346,0.336965334,-0.019701982,0.293049369,-0.019360262,0.191900503
11/11/74,75.15,0.003203845,0.002877995,0.355709341,0.002916012,0.118943986,0.003081119,0.396654926,0.003047444,0.340012777,0.003195808,0.296245178,0.003537528,0.19543803
11/8/74,74.91,-0.003988831,-0.004314681,0.351394661,-0.004276664,0.114667322,-0.004111557,0.392543369,-0.004145232,0.335867545,-0.003996867,0.29224831,-0.003655148,0.191782882
11/7/74,75.21,0.006153846,0.005827997,0.357222658,0.005866013,0.120533335,0.006031121,0.39857449,0.005997445,0.34186499,0.00614581,0.29839412,0.006487529,0.198270411
11/6/74,74.75,-0.00479297,-0.00511882,0.352103838,-0.005080803,0.115452532,-0.004915696,0.393658794,-0.004949371,0.336915619,-0.004801006,0.293593114,-0.004459287,0.193811124
11/5/74,75.11,0.027777778,0.027451928,0.379555766,0.027489945,0.142942476,0.027655052,0.421313846,0.027621377,0.364536996,0.027769742,0.321362855,0.028111461,0.221922585
11/4/74,73.08,-0.01082837,-0.01115422,0.368401547,-0.011116203,0.131826273,-0.010951096,0.41036275,-0.010984771,0.353552225,-0.010836407,0.310526449,-0.010494687,0.211427897
11/1/74,73.88,-0.000270636,-0.000596485,0.367805061,-0.000558469,0.131267804,-0.000393361,0.409969389,-0.000427037,0.353125188,-0.000278672,0.310247777,0.000063,0.211490944
10/31/74,73.9,-0.005517427,-0.005843276,0.361961785,-0.00580526,0.125462544,-0.005640152,0.404329237,-0.005673828,0.34745136,-0.005525463,0.304722313,-0.005183744,0.2063072
10/30/74,74.31,0.020321296,0.019995447,0.381957232,0.020033463,0.145496007,0.020198571,0.424527807,0.020164895,0.367616255,0.02031326,0.325035573,0.020654979,0.226962179
10/29/74,72.83,0.039092595,0.038766746,0.420723978,0.038804762,0.184300769,0.03896987,0.463497677,0.038936194,0.40655245,0.039084559,0.364120133,0.039426278,0.266388458
10/28/74,70.09,-0.000427838,-0.000753687,0.419970291,-0.000715671,0.183585098,-0.000550563,0.462947114,-0.000584239,0.405968211,-0.000435874,0.363684258,-0.0000942,0.266294303
10/25/74,70.12,-0.001424096,-0.001749945,0.418220346,-0.001711929,0.18187317,-0.001546821,0.461400292,-0.001580497,0.404387714,-0.001432132,0.362252126,-0.001090413,0.26520389
10/24/74,70.22,-0.011403632,-0.011729482,0.406490864,-0.011691465,0.170181704,-0.011526358,0.449873935,-0.011560033,0.392827681,-0.011411668,0.350840458,-0.011069949,0.254133941
10/23/74,71.03,-0.028715985,-0.029041835,0.37744903,-0.029003818,0.141177886,-0.028838711,0.421035224,-0.028872386,0.363955295,-0.028724021,0.322116437,-0.028382302,0.225751638
10/22/74,73.13,-0.005034014,-0.005359863,0.372089167,-0.005321847,0.13585604,-0.005156739,0.415878485,-0.005190415,0.35876488,-0.00504205,0.317074387,-0.004700331,0.221051308
10/21/74,73.5,0.016878805,0.016552955,0.388642122,0.016590972,0.152447011,0.016756079,0.432634564,0.016722404,0.375487284,0.016870768,0.333945155,0.017212488,0.238263795
10/18/74,72.28,0.015596459,0.01527061,0.403912732,0.015308626,0.167755637,0.015473734,0.448108298,0.015440058,0.390927342,0.015588423,0.349533578,0.015930142,0.254193937
10/17/74,71.17,0.011943694,0.011617845,0.415530577,0.011655861,0.179411498,0.011820969,0.459929267,0.011787293,0.402714635,0.011935658,0.361469236,0.012277377,0.266471314
10/16/74,70.33,-0.015537514,-0.015863363,0.399667213,-0.015825347,0.163586151,-0.015660239,0.444269027,-0.015693915,0.38702072,-0.01554555,0.345923686,-0.015203831,0.251267483
10/15/74,71.44,-0.017871872,-0.018197722,0.381469492,-0.018159705,0.145426446,-0.017994598,0.426274429,-0.018028273,0.368992447,-0.017879909,0.328043777,-0.017538189,0.233729294
